"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL"
"33",111,"M Touré-Tillery, A Fishbach","Too far to help: The effect of perceived distance on the expected impact and likelihood of charitable action.",2017,"… of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2017-09434-001","https://scholar.google.com/scholar?cites=10009032283077581335&as_sdt=2005&sciodt=0,5&hl=en",33,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,111,18.5,56,2,6,"Fact: Holding force constant, a snowball thrown from 10 feet away will hurt more than one thrown from 50 feet away; it will have more impact. We show that people expect charitable …","https://www.researchgate.net/profile/Ayelet-Fishbach/publication/314201525_Too_Far_to_Help_The_Effect_of_Perceived_Distance_on_the_Expected_Impact_and_Likelihood_of_Charitable_Action/links/5a452d17458515f6b0547546/Too-Far-to-Help-The-Effect-of-Perceived-Distance-on-the-Expected-Impact-and-Likelihood-of-Charitable-Action.pdf","https://scholar.google.com/scholar?q=related:F5pB0tQ554oJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"34",106,"TM Erle, S Topolinski","The grounded nature of psychological perspective-taking.",2017,"… of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2017-09438-001","https://scholar.google.com/scholar?cites=13041066340053488170&as_sdt=2005&sciodt=0,5&hl=en",34,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,106,17.67,53,2,6,"Psychological perspective-taking is a powerful social cognition that helps us to understand other people. It creates feelings of closeness and sympathy, motivates us to help others, and …","http://wexler.free.fr/library/files/erle%20(2017)%20the%20grounded%20nature%20of%20psychological%20perspective-taking.pdf","https://scholar.google.com/scholar?q=related:KhIx470s-7QJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"35",107,"JG Lu, J Quoidbach, F Gino, A Chakroff…","The dark side of going abroad: How broad foreign experiences increase immoral behavior.",2017,"… personality and social …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/112/1/1/","https://scholar.google.com/scholar?cites=7524761355275147566&as_sdt=2005&sciodt=0,5&hl=en",35,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,107,17.83,21,5,6,"Because of the unprecedented pace of globalization, foreign experiences are increasingly common and valued. Past research has focused on the benefits of foreign experiences …","https://www8.gsb.columbia.edu/cbs-directory/sites/cbs-directory/files/publications/Lu%20et%20al.%20(2017).%20The%20dark%20side%20of%20going%20abroad-%20How%20broad%20foreign%20experiences%20increase%20immoral%20behavior%20%5BJPSP%5D.pdf","https://scholar.google.com/scholar?q=related:LhnDsJVSbWgJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"36",102,"AK Ho, NS Kteily, JM Chen","“You're one of us”: Black Americans' use of hypodescent and its association with egalitarianism.",2017,"… of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2017-27169-001","https://scholar.google.com/scholar?cites=5274844532882000502&as_sdt=2005&sciodt=0,5&hl=en",36,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,102,17,34,3,6,"Research on multiracial categorization has focused on majority group social perceivers (ie, White Americans), demonstrating that they (a) typically categorize Black–White multiracials …","https://icos.umich.edu/sites/default/files/lecturereadinglists/Ho%2C%20Kteily%2C%20%26%20Chen%2C%202017%2C%20includes%20supplemental%20materials.pdf","https://scholar.google.com/scholar?q=related:dsrXwycDNEkJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"37",100,"K Savani, V Job","Reverse ego-depletion: Acts of self-control can improve subsequent performance in Indian cultural contexts.",2017,"Journal of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2017-24735-001","https://scholar.google.com/scholar?cites=6862654805709207094&as_sdt=2005&sciodt=0,5&hl=en",37,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,100,16.67,50,2,6,"The strength model of self-control has been predominantly tested with people from Western cultures. The present research asks whether the phenomenon of ego-depletion generalizes …","https://www.researchgate.net/profile/Veronika-Job/publication/317351836_Reverse_Ego-Depletion_Acts_of_Self-Control_Can_Improve_Subsequent_Performance_in_Indian_Cultural_Contexts/links/640597f957495059456a8cad/Reverse-Ego-Depletion-Acts-of-Self-Control-Can-Improve-Subsequent-Performance-in-Indian-Cultural-Contexts.pdf","https://scholar.google.com/scholar?q=related:NrZsli8MPV8J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"38",97,"JE Gebauer, C Sedikides, FD Schönbrodt…","The religiosity as social value hypothesis: A multi-method replication and extension across 65 countries and three levels of spatial aggregation.",2017,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/record/2016-35566-001","https://scholar.google.com/scholar?cites=131751763150964177&as_sdt=2005&sciodt=0,5&hl=en",38,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,97,16.17,24,4,6,"Are religious people psychologically better or worse adjusted than their nonreligious counterparts? Hundreds of studies have reported a positive relation between religiosity and …","https://www.zora.uzh.ch/id/eprint/206354/1/RASV%2C_in_press.pdf","https://scholar.google.com/scholar?q=related:0QUl0YcT1AEJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"39",92,"SCE Stanton, L Campbell, JC Pink","Benefits of positive relationship experiences for avoidantly attached individuals.",2017,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2017-31963-001","https://scholar.google.com/scholar?cites=11325726877850739931&as_sdt=2005&sciodt=0,5&hl=en",39,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,92,15.33,31,3,6,"Attachment avoidance is characterized by discomfort with closeness and a reluctance to develop intimacy with romantic partners, which contribute to heightened general negativity …","https://www.sarahcestanton.com/s/2017_Stanton-Campbell-Pink_JPSP_Positive-relationships-and-attachment-avoidance-29ne.pdf","https://scholar.google.com/scholar?q=related:2yRj0ZYQLZ0J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"40",96,"JA Maxwell, A Muise, G MacDonald…","How implicit theories of sexuality shape sexual and relationship well-being.",2017,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/record/2016-52940-001","https://scholar.google.com/scholar?cites=10578650155020026523&as_sdt=2005&sciodt=0,5&hl=en",40,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,96,16,24,4,6,"How do people believe they can best maintain sexual satisfaction in their romantic relationships? In the current research, we draw upon the literature on implicit theories of …","http://jessmaxwell.com/wp-content/uploads/2016/11/Maxwell-et-al.-JPSP.pdf","https://scholar.google.com/scholar?q=related:m4IZlUTqzpIJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"41",91,"N Halevy","Preemptive strikes: Fear, hope, and defensive aggression.",2017,"Journal of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2016-46785-001","https://scholar.google.com/scholar?cites=13371645380728231030&as_sdt=2005&sciodt=0,5&hl=en",41,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,91,15.17,91,1,6,"Preemptive strikes are costly and harmful. Existing models of defensive aggression focus narrowly on the role fear plays in motivating preemptive strikes. Theoretically integrating the …",NA,"https://scholar.google.com/scholar?q=related:dpTMtKCgkbkJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"42",84,"EJ Finkel, PW Eastwick, HT Reis","Replicability and other features of a high-quality science: Toward a balanced and empirical approach.",2017,"Journal of Personality and Social …","psycnet.apa.org","https://psycnet.apa.org/record/2017-30567-002","https://scholar.google.com/scholar?cites=15744326387495602652&as_sdt=2005&sciodt=0,5&hl=en",42,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,84,14,28,3,6,"Abstract [Correction Notice: An Erratum for this article was reported in Vol 113 (5) of Journal of Personality and Social Psychology (see record 2017-45261-002). In the commentary …","https://elifinkel.com/s/InPress_FinkelEastwickReis_JPSP-baab.pdf","https://scholar.google.com/scholar?q=related:3Al8sm4Vf9oJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"43",84,"MH White II, CS Crandall","Freedom of racist speech: Ego and expressive threats.",2017,"… of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2017-17075-001","https://scholar.google.com/scholar?cites=4614089047450837980&as_sdt=2005&sciodt=0,5&hl=en",43,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,84,14,42,2,6,"Do claims of “free speech” provide cover for prejudice? We investigate whether this defense of racist or hate speech serves as a justification for prejudice. In a series of 8 studies (N …","https://osf.io/f5bqy/download","https://scholar.google.com/scholar?q=related:3ONTy4qJCEAJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"44",85,"P Milojev, CG Sibley","Normative personality trait development in adulthood: A 6-year cohort-sequential growth model.",2017,"Journal of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2016-54536-001","https://scholar.google.com/scholar?cites=11431953846025184972&as_sdt=2005&sciodt=0,5&hl=en",44,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,85,14.17,43,2,6,"The present study investigated patterns of normative change in personality traits across the adult life span (19 through 74 years of age). We examined change in extraversion …",NA,"https://scholar.google.com/scholar?q=related:zOb9MHR1pp4J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"45",83,"AA Lipnevich, M Credè, E Hahn…","How distinctive are morningness and eveningness from the Big Five factors of personality? A meta-analytic investigation.",2017,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/record/2016-60396-001","https://scholar.google.com/scholar?cites=8751066093711352469&as_sdt=2005&sciodt=0,5&hl=en",45,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,83,13.83,21,4,6,"This study explores relations between measures of individuals' circadian preferences and the Big Five. To this end, we compared a model of circadian preferences that acknowledges …","https://www.anastasiyalipnevich.com/wp-content/uploads/2020/01/Lipnevich_EECE_2017-JPSP.pdf","https://scholar.google.com/scholar?q=related:lWKhQT8IcnkJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"46",78,"MH McCarthy, JV Wood, JG Holmes","Dispositional pathways to trust: Self-esteem and agreeableness interact to predict trust and negative emotional disclosure.",2017,"Journal of personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2017-14278-001","https://scholar.google.com/scholar?cites=14853899790052407305&as_sdt=2005&sciodt=0,5&hl=en",46,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,78,13,26,3,6,"Expressing our innermost thoughts and feelings is critical to the development of intimacy (Reis &Shaver, 1988), but also risks negative evaluation and rejection. Past research …",NA,"https://scholar.google.com/scholar?q=related:CbhS4yinI84J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"47",76,"AR Krosch, TR Tyler, DM Amodio","Race and recession: Effects of economic scarcity on racial discrimination.",2017,"Journal of personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2017-40491-001","https://scholar.google.com/scholar?cites=18128010542659529267&as_sdt=2005&sciodt=0,5&hl=en",47,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,76,12.67,25,3,6,"When the economy declines, existing racial disparities typically expand, suggesting that economic scarcity may promote racial discrimination. To understand this pattern, we …","https://scholar.archive.org/work/cjhgpk7ud5h5nb3dshrwjmf6su/access/wayback/http://pdfs.semanticscholar.org/6560/8f14dbaddef91fb96f82b0b4f6c42569acaa.pdf","https://scholar.google.com/scholar?q=related:M-rBz4qhk_sJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"48",77,"MJ Williams, DH Gruenfeld…","Sexual aggression when power is new: Effects of acute high power on chronically low-power individuals.",2017,"Journal of personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2016-33914-001","https://scholar.google.com/scholar?cites=2868456443179099436&as_sdt=2005&sciodt=0,5&hl=en",48,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,77,12.83,26,3,6,"Previous theorists have characterized sexually aggressive behavior as an expression of power, yet evidence that power causes sexual aggression is mixed. We hypothesize that …",NA,"https://scholar.google.com/scholar?q=related:LOVe9e_NzicJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"49",78,"SCY Yap, J Wortman, I Anusic, SG Baker…","The effect of mood on judgments of subjective well-being: Nine tests of the judgment model.",2017,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/record/2016-59846-001","https://scholar.google.com/scholar?cites=8450798559978204498&as_sdt=2005&sciodt=0,5&hl=en",49,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,78,13,16,5,6,"Life satisfaction judgments are thought to represent an overall evaluation of the quality of a person's life as a whole. Thus, they should reflect relatively important and stable …","https://psycnet.apa.org/manuscript/2016-59846-001.pdf","https://scholar.google.com/scholar?q=related:Ui3iG4RER3UJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"50",74,"C Köber, T Habermas","How stable is the personal past? Stability of most important autobiographical memories and life narratives across eight years in a life span sample.",2017,"… of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2017-13229-001","https://scholar.google.com/scholar?cites=17862882177764353137&as_sdt=2005&sciodt=0,5&hl=en",50,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,74,12.33,37,2,6,"Considering life stories as the most individual layer of personality (McAdams, 2013) implies that life stories, similar to personality traits, exhibit some stability throughout life. Although …","https://www.psychologie.uni-frankfurt.de/84649682/2017_K%C3%B6berHabermas_Stability_of_personal_past_JPSP_2.pdf","https://scholar.google.com/scholar?q=related:ceRM9rK05fcJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
"51",72,"AR Sutin, M Luchetti, Y Stephan…","Parental educational attainment and adult offspring personality: An intergenerational life span approach to the origin of adult personality traits.",2017,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/record/2017-11240-001","https://scholar.google.com/scholar?cites=15682563438940772607&as_sdt=2005&sciodt=0,5&hl=en",51,2023-08-22 15:47:17,NA,NA,NA,NA,NA,NA,NA,NA,72,12,18,4,6,"Why do some individuals have more self-control or are more vulnerable to stress than others? Where do these basic personality traits come from? Although a fundamental …","https://psycnet.apa.org/manuscript/2017-11240-001.pdf","https://scholar.google.com/scholar?q=related:_9iXoVuoo9kJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017"
